repl,seqtype,line,target_id,est_counts,eff_length,length,tpm,subgroup,mix1.conc.attomols.ul,mix2.conc.attomols.ul,expected.fc.ratio,log2(mix1.over.mix2),dilution,amount.added,molecules_of_seq
rep2,rna,Ara+4,ERC_00148,0,470,494,0,B,14.6484375,14.6484375,1,0,100,4,352859.82421875006
rep2,rna,Ara+4,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,100,4,88214.95617513033
rep2,rna,Ara+4,ERC_00154,3,513,537,0.20019921780698,A,7.32421875,1.83105469,4,2,100,4,176429.91210937503
rep2,rna,Ara+4,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,100,4,11026.869461669883
rep2,rna,Ara+4,ERC_00157,2,995,1019,0.06881219345727353,C,7.32421875,10.9863281,0.67,-0.58,100,4,176429.91210937503
rep2,rna,Ara+4,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,100,4,11026.869461669883
rep2,rna,Ara+4,ERC_00160,1,719,743,0.04761344401250845,D,7.32421875,14.6484375,0.5,-1,100,4,176429.91210937503
rep2,rna,Ara+4,ERC_00162,3,499,523,0.2058160295290195,C,58.59375,87.890625,0.67,-0.58,100,4,1411439.2968750002
rep2,rna,Ara+4,ERC_00163,0,519,543,0,D,14.6484375,29.296875,0.5,-1,100,4,352859.82421875006
rep2,rna,Ara+4,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,100,4,11026.869461669883
rep2,rna,Ara+4,ERC_00165,16,848,872,0.6459257782074259,D,58.59375,117.1875,0.5,-1,100,4,1411439.2968750002
rep2,rna,Ara+4,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,100,4,11026.869461669883
rep2,rna,Ara+4,ERC_00170,4,999,1023,0.1370733383182926,A,14.6484375,3.66210938,4,2,100,4,352859.82421875006
rep2,rna,Ara+4,ERC_00171,226,481,505,16.08502904650426,B,3750,3750,1,0,100,4,90332115.00000001
rep1,ribo,Ara-5,ERC_00002,37,1037,1061,3.6810127881520205,D,15000,30000,0.5,-1,10,0.724,654004512.6000001
rep1,ribo,Ara-5,ERC_00003,0,999,1023,0,D,937.5,1875,0.5,-1,10,0.724,40875282.03750001
rep1,ribo,Ara-5,ERC_00004,7,499,523,1.4472443172396423,A,7500,1875,4,2,10,0.724,327002256.3000001
rep1,ribo,Ara-5,ERC_00009,1,960,984,0.10746650510455083,B,937.5,937.5,1,0,10,0.724,40875282.03750001
rep1,ribo,Ara-5,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,10,0.724,4989.658540406373
rep1,ribo,Ara-5,ERC_00013,0,784,808,0,D,0.91552734,1.83105469,0.5,-1,10,0.724,39917.267451244974
rep1,ribo,Ara-5,ERC_00014,0,1933,1957,0,D,3.66210938,7.32421875,0.5,-1,10,0.724,159669.0706769859
rep1,ribo,Ara-5,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.724,9979.317080812745
rep1,ribo,Ara-5,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,10,0.724,4989.658540406373
rep1,ribo,Ara-5,ERC_00019,0,620,644,0,A,29.296875,7.32421875,4,2,10,0.724,1277352.5636718753
rep1,ribo,Ara-5,ERC_00022,0,727,751,0,D,234.375,468.75,0.5,-1,10,0.724,10218820.509375002
rep1,ribo,Ara-5,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.724,9979.317080812745
rep1,ribo,Ara-5,ERC_00025,0,1970,1994,0,B,58.59375,58.59375,1,0,10,0.724,2554705.1273437506
rep1,ribo,Ara-5,ERC_00028,0,1106,1130,0,A,3.66210938,0.91552734,4,2,10,0.724,159669.0706769859
rep1,ribo,Ara-5,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,10,0.724,79834.53533849295
rep1,ribo,Ara-5,ERC_00033,0,1998,2022,0,A,1.83105469,0.45776367,4,2,10,0.724,79834.53533849295
rep1,ribo,Ara-5,ERC_00034,0,995,1019,0,B,7.32421875,7.32421875,1,0,10,0.724,319338.1409179688
rep1,ribo,Ara-5,ERC_00035,1,1106,1130,0.09328014909617431,B,117.1875,117.1875,1,0,10,0.724,5109410.254687501
rep1,ribo,Ara-5,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.724,159669.0706769859
rep1,ribo,Ara-5,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.724,39917.267451244974
rep1,ribo,Ara-5,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,10,0.724,9979.317080812745
rep1,ribo,Ara-5,ERC_00042,3,999,1023,0.30981334804915556,B,468.75,468.75,1,0,10,0.724,20437641.018750004
rep1,ribo,Ara-5,ERC_00043,2,999,1023,0.20654223203277036,D,468.75,937.5,0.5,-1,10,0.724,20437641.018750004
rep1,ribo,Ara-5,ERC_00044,0,1132,1156,0,C,117.1875,175.78125,0.67,-0.58,10,0.724,5109410.254687501
rep1,ribo,Ara-5,ERC_00046,8,498,522,1.6573147775159645,D,3750,7500,0.5,-1,10,0.724,163501128.15000004
rep1,ribo,Ara-5,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,10,0.724,623.7075355523009
rep1,ribo,Ara-5,ERC_00051,0,250,274,0,B,58.59375,58.59375,1,0,10,0.724,2554705.1273437506
rep1,ribo,Ara-5,ERC_00053,0,999,1023,0,B,29.296875,29.296875,1,0,10,0.724,1277352.5636718753
rep1,ribo,Ara-5,ERC_00054,0,250,274,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.724,638676.2818359376
rep1,ribo,Ara-5,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,10,0.724,623.7075355523009
rep1,ribo,Ara-5,ERC_00058,0,1112,1136,0,C,1.83105469,2.74658203,0.67,-0.58,10,0.724,79834.53533849295
rep1,ribo,Ara-5,ERC_00059,0,501,525,0,D,14.6484375,29.296875,0.5,-1,10,0.724,638676.2818359376
rep1,ribo,Ara-5,ERC_00060,1,499,523,0.20674918817709176,B,234.375,234.375,1,0,10,0.724,10218820.509375002
rep1,ribo,Ara-5,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,10,0.724,2494.8292702031863
rep1,ribo,Ara-5,ERC_00062,0,999,1023,0,A,58.59375,14.6484375,4,2,10,0.724,2554705.1273437506
rep1,ribo,Ara-5,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,10,0.724,159669.0706769859
rep1,ribo,Ara-5,ERC_00069,1,1113,1137,0.09269348149179588,D,1.83105469,3.66210938,0.5,-1,10,0.724,79834.53533849295
rep1,ribo,Ara-5,ERC_00071,0,618,642,0,C,58.59375,87.890625,0.67,-0.58,10,0.724,2554705.1273437506
rep1,ribo,Ara-5,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,10,0.724,39917.267451244974
rep1,ribo,Ara-5,ERC_00074,13,498,522,2.6931365134634424,C,15000,22500,0.67,-0.58,10,0.724,654004512.6000001
rep1,ribo,Ara-5,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,10,0.724,623.7075355523009
rep1,ribo,Ara-5,ERC_00076,0,618,642,0,C,234.375,351.5625,0.67,-0.58,10,0.724,10218820.509375002
rep1,ribo,Ara-5,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,10,0.724,159669.0706769859
rep1,ribo,Ara-5,ERC_00078,0,969,993,0,D,29.296875,58.59375,0.5,-1,10,0.724,1277352.5636718753
rep1,ribo,Ara-5,ERC_00079,0,620,644,0,D,58.59375,117.1875,0.5,-1,10,0.724,2554705.1273437506
rep1,ribo,Ara-5,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,10,0.724,9979.317080812745
rep1,ribo,Ara-5,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,10,0.724,1247.4146351015931
rep1,ribo,Ara-5,ERC_00084,0,970,994,0,C,29.296875,43.9453125,0.67,-0.58,10,0.724,1277352.5636718753
rep1,ribo,Ara-5,ERC_00085,0,820,844,0,A,7.32421875,1.83105469,4,2,10,0.724,319338.1409179688
rep1,ribo,Ara-5,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,10,0.724,4989.658540406373
rep1,ribo,Ara-5,ERC_00092,1,1100,1124,0.09378894990942618,A,234.375,58.59375,4,2,10,0.724,10218820.509375002
rep1,ribo,Ara-5,ERC_00095,1,497,521,0.20758117686190905,A,117.1875,29.296875,4,2,10,0.724,5109410.254687501
rep1,ribo,Ara-5,ERC_00096,34,1083,1107,3.2388797106302296,B,15000,15000,1,0,10,0.724,654004512.6000001
rep1,ribo,Ara-5,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,10,0.724,19958.633725622487
rep1,ribo,Ara-5,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,10,0.724,2494.8292702031863
rep1,ribo,Ara-5,ERC_00099,0,1326,1350,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.724,638676.2818359376
rep1,ribo,Ara-5,ERC_00104,1,1998,2022,0.05163555800819259,B,0.22888184,0.22888184,1,0,10,0.724,9979.317080812745
rep1,ribo,Ara-5,ERC_00108,3,998,1022,0.3101237822656377,A,937.5,234.375,4,2,10,0.724,40875282.03750001
rep1,ribo,Ara-5,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,10,0.724,39917.267451244974
rep1,ribo,Ara-5,ERC_00111,0,970,994,0,C,468.75,703.125,0.67,-0.58,10,0.724,20437641.018750004
rep1,ribo,Ara-5,ERC_00112,1,1112,1136,0.09277683893918058,D,117.1875,234.375,0.5,-1,10,0.724,5109410.254687501
rep1,ribo,Ara-5,ERC_00113,4,816,840,0.5057247299037686,C,3750,5625,0.67,-0.58,10,0.724,163501128.15000004
rep1,ribo,Ara-5,ERC_00116,3,1967,1991,0.15734800950742572,A,468.75,117.1875,4,2,10,0.724,20437641.018750004
rep1,ribo,Ara-5,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,10,0.724,2494.8292702031863
rep1,ribo,Ara-5,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.724,39917.267451244974
rep1,ribo,Ara-5,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,10,0.724,9979.317080812745
rep1,ribo,Ara-5,ERC_00126,0,1094,1118,0,B,14.6484375,14.6484375,1,0,10,0.724,638676.2818359376
rep1,ribo,Ara-5,ERC_00130,64,1035,1059,6.379460940699134,A,30000,7500,4,2,10,0.724,1308009025.2000003
rep1,ribo,Ara-5,ERC_00131,1,747,771,0.13810956479299705,A,117.1875,29.296875,4,2,10,0.724,5109410.254687501
rep1,ribo,Ara-5,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,10,0.724,79834.53533849295
rep1,ribo,Ara-5,ERC_00136,6,1009,1033,0.6134856981191406,A,1875,468.75,4,2,10,0.724,81750564.07500002
rep1,ribo,Ara-5,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,10,0.724,39917.267451244974
rep1,ribo,Ara-5,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,10,0.724,4989.658540406373
rep1,ribo,Ara-5,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,10,0.724,9979.317080812745
rep1,ribo,Ara-5,ERC_00143,0,760,784,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.724,159669.0706769859
rep1,ribo,Ara-5,ERC_00144,0,514,538,0,A,29.296875,7.32421875,4,2,10,0.724,1277352.5636718753
rep1,ribo,Ara-5,ERC_00145,2,1018,1042,0.20268731807538073,C,937.5,1406.25,0.67,-0.58,10,0.724,40875282.03750001
rep1,ribo,Ara-5,ERC_00147,0,999,1023,0,A,0.91552734,0.22888184,4,2,10,0.724,39917.267451244974
rep1,ribo,Ara-5,ERC_00148,0,470,494,0,B,14.6484375,14.6484375,1,0,10,0.724,638676.2818359376
rep1,ribo,Ara-5,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,10,0.724,159669.0706769859
rep1,ribo,Ara-5,ERC_00154,0,513,537,0,A,7.32421875,1.83105469,4,2,10,0.724,319338.1409179688
rep1,ribo,Ara-5,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,10,0.724,19958.633725622487
rep1,ribo,Ara-5,ERC_00157,0,995,1019,0,C,7.32421875,10.9863281,0.67,-0.58,10,0.724,319338.1409179688
rep1,ribo,Ara-5,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,10,0.724,19958.633725622487
rep1,ribo,Ara-5,ERC_00160,0,719,743,0,D,7.32421875,14.6484375,0.5,-1,10,0.724,319338.1409179688
rep1,ribo,Ara-5,ERC_00162,0,499,523,0,C,58.59375,87.890625,0.67,-0.58,10,0.724,2554705.1273437506
rep1,ribo,Ara-5,ERC_00163,1,519,543,0.1987819747598628,D,14.6484375,29.296875,0.5,-1,10,0.724,638676.2818359376
rep1,ribo,Ara-5,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,10,0.724,19958.633725622487
rep1,ribo,Ara-5,ERC_00165,0,848,872,0,D,58.59375,117.1875,0.5,-1,10,0.724,2554705.1273437506
rep1,ribo,Ara-5,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,10,0.724,19958.633725622487
rep1,ribo,Ara-5,ERC_00170,0,999,1023,0,A,14.6484375,3.66210938,4,2,10,0.724,638676.2818359376
rep1,ribo,Ara-5,ERC_00171,5,481,505,1.072430820170154,B,3750,3750,1,0,10,0.724,163501128.15000004
rep2,ribo,Ara-5,ERC_00002,1316,1037,1061,57.69617377284674,D,15000,30000,0.5,-1,10,0.673,607935133.9500002
rep2,ribo,Ara-5,ERC_00003,88,999,1023,4.00485746674859,D,937.5,1875,0.5,-1,10,0.673,37995945.87187501
rep2,ribo,Ara-5,ERC_00004,129,499,523,11.753278980628473,A,7500,1875,4,2,10,0.673,303967566.9750001
rep2,ribo,Ara-5,ERC_00009,115,960,984,5.446236388108567,B,937.5,937.5,1,0,10,0.673,37995945.87187501
rep2,ribo,Ara-5,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,10,0.673,4638.177068637417
rep2,ribo,Ara-5,ERC_00013,0,784,808,0,D,0.91552734,1.83105469,0.5,-1,10,0.673,37105.41573851916
rep2,ribo,Ara-5,ERC_00014,0,1933,1957,0,D,3.66210938,7.32421875,0.5,-1,10,0.673,148421.66376465678
rep2,ribo,Ara-5,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.673,9276.354137274833
rep2,ribo,Ara-5,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,10,0.673,4638.177068637417
rep2,ribo,Ara-5,ERC_00019,2,620,644,0.14665881998833727,A,29.296875,7.32421875,4,2,10,0.673,1187373.308496094
rep2,ribo,Ara-5,ERC_00022,19,727,751,1.1881986928903805,D,234.375,468.75,0.5,-1,10,0.673,9498986.467968753
rep2,ribo,Ara-5,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.673,9276.354137274833
rep2,ribo,Ara-5,ERC_00025,18,1970,1994,0.4154092464644275,B,58.59375,58.59375,1,0,10,0.673,2374746.616992188
rep2,ribo,Ara-5,ERC_00028,0,1106,1130,0,A,3.66210938,0.91552734,4,2,10,0.673,148421.66376465678
rep2,ribo,Ara-5,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,10,0.673,74210.83188232839
rep2,ribo,Ara-5,ERC_00033,2,1998,2022,0.04550974394032488,A,1.83105469,0.45776367,4,2,10,0.673,74210.83188232839
rep2,ribo,Ara-5,ERC_00034,0,995,1019,0,B,7.32421875,7.32421875,1,0,10,0.673,296843.3271240235
rep2,ribo,Ara-5,ERC_00035,24,1106,1130,0.9865656606810392,B,117.1875,117.1875,1,0,10,0.673,4749493.233984376
rep2,ribo,Ara-5,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.673,148421.66376465678
rep2,ribo,Ara-5,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.673,37105.41573851916
rep2,ribo,Ara-5,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,10,0.673,9276.354137274833
rep2,ribo,Ara-5,ERC_00042,28,999,1023,1.2742728303290969,B,468.75,468.75,1,0,10,0.673,18997972.935937505
rep2,ribo,Ara-5,ERC_00043,107,999,1023,4.8695426016147625,D,468.75,937.5,0.5,-1,10,0.673,18997972.935937505
rep2,ribo,Ara-5,ERC_00044,10,1132,1156,0.4016275105687682,C,117.1875,175.78125,0.67,-0.58,10,0.673,4749493.233984376
rep2,ribo,Ara-5,ERC_00046,230,498,522,20.997537881864357,D,3750,7500,0.5,-1,10,0.673,151983783.48750004
rep2,ribo,Ara-5,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,10,0.673,579.7723362247218
rep2,ribo,Ara-5,ERC_00051,1,250,274,0.18185693678553824,B,58.59375,58.59375,1,0,10,0.673,2374746.616992188
rep2,ribo,Ara-5,ERC_00053,6,999,1023,0.2730584636419493,B,29.296875,29.296875,1,0,10,0.673,1187373.308496094
rep2,ribo,Ara-5,ERC_00054,1,250,274,0.18185693678553824,C,14.6484375,21.9726563,0.67,-0.58,10,0.673,593686.654248047
rep2,ribo,Ara-5,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,10,0.673,579.7723362247218
rep2,ribo,Ara-5,ERC_00058,0,1112,1136,0,C,1.83105469,2.74658203,0.67,-0.58,10,0.673,74210.83188232839
rep2,ribo,Ara-5,ERC_00059,0,501,525,0,D,14.6484375,29.296875,0.5,-1,10,0.673,593686.654248047
rep2,ribo,Ara-5,ERC_00060,21,499,523,1.9133244852185889,B,234.375,234.375,1,0,10,0.673,9498986.467968753
rep2,ribo,Ara-5,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,10,0.673,2319.0885343187083
rep2,ribo,Ara-5,ERC_00062,4,999,1023,0.18203897576129952,A,58.59375,14.6484375,4,2,10,0.673,2374746.616992188
rep2,ribo,Ara-5,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,10,0.673,148421.66376465678
rep2,ribo,Ara-5,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,10,0.673,74210.83188232839
rep2,ribo,Ara-5,ERC_00071,7,618,642,0.5149670540043558,C,58.59375,87.890625,0.67,-0.58,10,0.673,2374746.616992188
rep2,ribo,Ara-5,ERC_00073,1,579,603,0.07852199343071599,B,0.91552734,0.91552734,1,0,10,0.673,37105.41573851916
rep2,ribo,Ara-5,ERC_00074,603,498,522,55.05006670767046,C,15000,22500,0.67,-0.58,10,0.673,607935133.9500002
rep2,ribo,Ara-5,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,10,0.673,579.7723362247218
rep2,ribo,Ara-5,ERC_00076,32,618,642,2.3541351040199125,C,234.375,351.5625,0.67,-0.58,10,0.673,9498986.467968753
rep2,ribo,Ara-5,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,10,0.673,148421.66376465678
rep2,ribo,Ara-5,ERC_00078,3,969,993,0.14075614302286243,D,29.296875,58.59375,0.5,-1,10,0.673,1187373.308496094
rep2,ribo,Ara-5,ERC_00079,2,620,644,0.14665881998833727,D,58.59375,117.1875,0.5,-1,10,0.673,2374746.616992188
rep2,ribo,Ara-5,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,10,0.673,9276.354137274833
rep2,ribo,Ara-5,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,10,0.673,1159.5442671593541
rep2,ribo,Ara-5,ERC_00084,4,970,994,0.18748137812942087,C,29.296875,43.9453125,0.67,-0.58,10,0.673,1187373.308496094
rep2,ribo,Ara-5,ERC_00085,4,820,844,0.22177675217748566,A,7.32421875,1.83105469,4,2,10,0.673,296843.3271240235
rep2,ribo,Ara-5,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,10,0.673,4638.177068637417
rep2,ribo,Ara-5,ERC_00092,44,1100,1124,1.8185693678553823,A,234.375,58.59375,4,2,10,0.673,9498986.467968753
rep2,ribo,Ara-5,ERC_00095,9,497,521,0.8232959914838252,A,117.1875,29.296875,4,2,10,0.673,4749493.233984376
rep2,ribo,Ara-5,ERC_00096,1704,1083,1107,71.53375352782945,B,15000,15000,1,0,10,0.673,607935133.9500002
rep2,ribo,Ara-5,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,10,0.673,18552.70786925958
rep2,ribo,Ara-5,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,10,0.673,2319.0885343187083
rep2,ribo,Ara-5,ERC_00099,1,1326,1350,0.034286752787620334,C,14.6484375,21.9726563,0.67,-0.58,10,0.673,593686.654248047
rep2,ribo,Ara-5,ERC_00104,81,1998,2022,1.8431446295831577,B,0.22888184,0.22888184,1,0,10,0.673,9276.354137274833
rep2,ribo,Ara-5,ERC_00108,269,998,1022,12.254387774376198,A,937.5,234.375,4,2,10,0.673,37995945.87187501
rep2,ribo,Ara-5,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,10,0.673,37105.41573851916
rep2,ribo,Ara-5,ERC_00111,34,970,994,1.5935917141000773,C,468.75,703.125,0.67,-0.58,10,0.673,18997972.935937505
rep2,ribo,Ara-5,ERC_00112,22,1112,1136,0.8994722592809894,D,117.1875,234.375,0.5,-1,10,0.673,4749493.233984376
rep2,ribo,Ara-5,ERC_00113,342,816,840,19.05486286172,C,3750,5625,0.67,-0.58,10,0.673,151983783.48750004
rep2,ribo,Ara-5,ERC_00116,137,1967,1991,3.166548085869184,A,468.75,117.1875,4,2,10,0.673,18997972.935937505
rep2,ribo,Ara-5,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,10,0.673,2319.0885343187083
rep2,ribo,Ara-5,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.673,37105.41573851916
rep2,ribo,Ara-5,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,10,0.673,9276.354137274833
rep2,ribo,Ara-5,ERC_00126,0,1094,1118,0,B,14.6484375,14.6484375,1,0,10,0.673,593686.654248047
rep2,ribo,Ara-5,ERC_00130,3443,1035,1059,151.23995974700682,A,30000,7500,4,2,10,0.673,1215870267.9000003
rep2,ribo,Ara-5,ERC_00131,8,747,771,0.48689942914468065,A,117.1875,29.296875,4,2,10,0.673,4749493.233984376
rep2,ribo,Ara-5,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,10,0.673,74210.83188232839
rep2,ribo,Ara-5,ERC_00136,252,1009,1033,11.354793872635192,A,1875,468.75,4,2,10,0.673,75991891.74375002
rep2,ribo,Ara-5,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,10,0.673,37105.41573851916
rep2,ribo,Ara-5,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,10,0.673,4638.177068637417
rep2,ribo,Ara-5,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,10,0.673,9276.354137274833
rep2,ribo,Ara-5,ERC_00143,0,760,784,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.673,148421.66376465678
rep2,ribo,Ara-5,ERC_00144,4,514,538,0.3538072700107748,A,29.296875,7.32421875,4,2,10,0.673,1187373.308496094
rep2,ribo,Ara-5,ERC_00145,99,1018,1042,4.421374445424433,C,937.5,1406.25,0.67,-0.58,10,0.673,37995945.87187501
rep2,ribo,Ara-5,ERC_00147,0,999,1023,0,A,0.91552734,0.22888184,4,2,10,0.673,37105.41573851916
rep2,ribo,Ara-5,ERC_00148,1,470,494,0.09673241318379694,B,14.6484375,14.6484375,1,0,10,0.673,593686.654248047
rep2,ribo,Ara-5,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,10,0.673,148421.66376465678
rep2,ribo,Ara-5,ERC_00154,0,513,537,0,A,7.32421875,1.83105469,4,2,10,0.673,296843.3271240235
rep2,ribo,Ara-5,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,10,0.673,18552.70786925958
rep2,ribo,Ara-5,ERC_00157,6,995,1019,0.2741561861088516,C,7.32421875,10.9863281,0.67,-0.58,10,0.673,296843.3271240235
rep2,ribo,Ara-5,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,10,0.673,18552.70786925958
rep2,ribo,Ara-5,ERC_00160,0,719,743,0,D,7.32421875,14.6484375,0.5,-1,10,0.673,296843.3271240235
rep2,ribo,Ara-5,ERC_00162,3,499,523,0.2733320693169412,C,58.59375,87.890625,0.67,-0.58,10,0.673,2374746.616992188
rep2,ribo,Ara-5,ERC_00163,2,519,543,0.17519936106506573,D,14.6484375,29.296875,0.5,-1,10,0.673,593686.654248047
rep2,ribo,Ara-5,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,10,0.673,18552.70786925958
rep2,ribo,Ara-5,ERC_00165,3,848,872,0.16084045116645482,D,58.59375,117.1875,0.5,-1,10,0.673,2374746.616992188
rep2,ribo,Ara-5,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,10,0.673,18552.70786925958
rep2,ribo,Ara-5,ERC_00170,3,999,1023,0.13652923182097465,A,14.6484375,3.66210938,4,2,10,0.673,593686.654248047
rep2,ribo,Ara-5,ERC_00171,294,481,505,27.78894979986915,B,3750,3750,1,0,10,0.673,151983783.48750004
rep1,rna,Ara-5,ERC_00002,7009,1037,1061,139.07469289595815,D,15000,30000,0.5,-1,100,3,270996345.00000006
rep1,rna,Ara-5,ERC_00003,183,999,1023,3.769262706215829,D,937.5,1875,0.5,-1,100,3,16937271.562500004
rep1,rna,Ara-5,ERC_00004,236,499,523,9.731555489867917,A,7500,1875,4,2,100,3,135498172.50000003
rep1,rna,Ara-5,ERC_00009,402,960,984,8.616395516227598,B,937.5,937.5,1,0,100,3,16937271.562500004
rep1,rna,Ara-5,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,100,3,2067.53806922916
rep1,rna,Ara-5,ERC_00013,0,784,808,0,D,0.91552734,1.83105469,0.5,-1,100,3,16540.304192504824
rep1,rna,Ara-5,ERC_00014,2,1933,1957,0.02128967087886613,D,3.66210938,7.32421875,0.5,-1,100,3,66161.21713134774
rep1,rna,Ara-5,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,100,3,4135.07613845832
rep1,rna,Ara-5,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,100,3,2067.53806922916
rep1,rna,Ara-5,ERC_00019,3,620,644,0.09956354953753604,A,29.296875,7.32421875,4,2,100,3,529289.7363281251
rep1,rna,Ara-5,ERC_00022,44,727,751,1.2453432514369478,D,234.375,468.75,0.5,-1,100,3,4234317.890625001
rep1,rna,Ara-5,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,100,3,4135.07613845832
rep1,rna,Ara-5,ERC_00025,37,1970,1994,0.38646156114908237,B,58.59375,58.59375,1,0,100,3,1058579.4726562502
rep1,rna,Ara-5,ERC_00028,1,1106,1130,0.018604400456079667,A,3.66210938,0.91552734,4,2,100,3,66161.21713134774
rep1,rna,Ara-5,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,100,3,33080.60856567387
rep1,rna,Ara-5,ERC_00033,0,1998,2022,0,A,1.83105469,0.45776367,4,2,100,3,33080.60856567387
